30/01/2025;005;A;AFN;0,07571000;0,07591000;77,73000000;77,93000000
30/01/2025;009;A;ETB;0,04518000;0,04698000;125,59660000;130,59660000
30/01/2025;015;A;THB;0,17560000;0,17570000;33,58000000;33,59000000
30/01/2025;020;A;PAB;5,90000000;5,90060000;1,00000000;1,00000000
30/01/2025;027;A;VES;0,10280000;0,10310000;57,24940000;57,39290000
30/01/2025;030;A;BOB;0,84410000;0,86010000;6,86000000;6,99000000
30/01/2025;035;A;GHS;0,38390000;0,38640000;15,27000000;15,37000000
30/01/2025;040;A;CRC;0,01162000;0,01177000;501,39000000;507,54000000
30/01/2025;045;A;SVC;0,67350000;0,67440000;8,74980000;8,75980000
30/01/2025;051;A;NIO;0,15950000;0,16120000;36,60000000;37,00000000
30/01/2025;055;A;DKK;0,82470000;0,82500000;7,15230000;7,15430000
30/01/2025;060;A;ISK;0,04201000;0,04211000;140,14000000;140,45000000
30/01/2025;065;A;NOK;0,52320000;0,52340000;11,27380000;11,27690000
30/01/2025;070;A;SEK;0,53620000;0,53630000;11,00240000;11,00430000
30/01/2025;075;A;CZK;0,24490000;0,24500000;24,08100000;24,09100000
30/01/2025;090;A;GMD;0,08082000;0,08184000;72,10000000;73,00000000
30/01/2025;095;A;DZD;0,04364000;0,04383000;134,63160000;135,18630000
30/01/2025;100;A;KWD;19,11240000;19,15160000;0,30810000;0,30870000
30/01/2025;105;A;BHD;15,64570000;15,65560000;0,37690000;0,37710000
30/01/2025;115;A;IQD;0,00450000;0,00450800;1309,00000000;1311,00000000
30/01/2025;125;A;JOD;8,30990000;8,32240000;0,70900000;0,71000000
30/01/2025;130;A;LYD;1,19900000;1,20460000;4,89850000;4,92080000
30/01/2025;132;A;MKD;0,09968000;0,10050000;58,71000000;59,19000000
30/01/2025;133;A;RSD;0,05250000;0,05255000;112,29000000;112,38000000
30/01/2025;134;A;SDG;0,00979800;0,00985300;598,85020000;602,19120000
30/01/2025;135;A;TND;1,85400000;1,86000000;3,17230000;3,18230000
30/01/2025;136;A;SSP;0,00143900;0,00147500;4000,00000000;4100,00000000
30/01/2025;138;B;SDR;7,70190000;7,70260000;1,30540000;1,30540000
30/01/2025;139;A;MAD;0,58900000;0,59020000;9,99720000;10,01720000
30/01/2025;145;A;AED;1,60620000;1,60670000;3,67260000;3,67330000
30/01/2025;149;A;STN;0,24610000;0,25120000;23,49210000;23,97620000
30/01/2025;150;B;AUD;3,67750000;3,67840000;0,62330000;0,62340000
30/01/2025;155;A;BSD;5,90000000;5,90060000;1,00000000;1,00000000
30/01/2025;160;A;BMD;5,90000000;5,90060000;1,00000000;1,00000000
30/01/2025;165;A;CAD;4,09440000;4,09510000;1,44090000;1,44100000
30/01/2025;170;A;GYD;0,02804000;0,02837000;207,98000000;210,45000000
30/01/2025;173;A;NAD;0,31970000;0,31980000;18,45110000;18,45400000
30/01/2025;175;A;BBD;2,89200000;2,95310000;1,99810000;2,04010000
30/01/2025;180;A;BZD;2,92480000;2,95000000;2,00020000;2,01720000
30/01/2025;185;A;BND;4,37230000;4,37570000;1,34850000;1,34940000
30/01/2025;190;A;KYD;7,06590000;7,13060000;0,82750000;0,83500000
30/01/2025;195;A;SGD;4,37230000;4,37570000;1,34850000;1,34940000
30/01/2025;197;B;CLF;229,95250000;229,97590000;38,97500000;38,97500000
30/01/2025;200;B;FJD;2,50570000;2,58620000;0,42470000;0,43830000
30/01/2025;205;A;HKD;0,75730000;0,75740000;7,79100000;7,79110000
30/01/2025;210;A;TTD;0,86430000;0,87550000;6,73940000;6,82600000
30/01/2025;215;A;XCD;2,16910000;2,19350000;2,69000000;2,72000000
30/01/2025;220;A;USD;5,90000000;5,90060000;1,00000000;1,00000000
30/01/2025;230;A;JMD;0,03720000;0,03763000;156,81000000;158,61000000
30/01/2025;235;A;LRD;0,02921000;0,03026000;195,00000000;202,00000000
30/01/2025;245;B;NZD;3,33350000;3,33680000;0,56500000;0,56550000
30/01/2025;250;B;SBD;0,66080000;0,73170000;0,11200000;0,12400000
30/01/2025;255;A;SRD;0,16600000;0,16980000;34,76000000;35,54500000
30/01/2025;260;A;VND;0,00023510;0,00023550;25060,00000000;25100,00000000
30/01/2025;275;A;AMD;0,01460000;0,01490000;396,12500000;404,00000000
30/01/2025;295;A;CVE;0,05529000;0,05581000;105,73000000;106,71000000
30/01/2025;325;A;ANG;3,24180000;3,30660000;1,78450000;1,82000000
30/01/2025;328;A;AWG;3,20650000;3,31490000;1,78000000;1,84000000
30/01/2025;345;A;HUF;0,01512000;0,01514000;389,76000000;390,22000000
30/01/2025;363;A;CDF;0,00205600;0,00207800;2840,00000000;2870,00000000
30/01/2025;365;A;BIF;0,00196700;0,00202100;2919,50000000;3000,00000000
30/01/2025;368;A;KMF;0,01245000;0,01251000;471,79000000;473,79000000
30/01/2025;370;A;XAF;0,00935900;0,00936300;630,20000000;630,40000000
30/01/2025;372;A;XOF;0,00931700;0,00942200;626,25000000;633,25000000
30/01/2025;380;A;XPF;0,05126000;0,05172000;114,09000000;115,10000000
30/01/2025;390;A;DJF;0,03304000;0,03322000;177,60000000;178,55000000
30/01/2025;398;A;GNF;0,00067930;0,00068590;8603,00000000;8685,00000000
30/01/2025;406;A;MGA;0,00125200;0,00126200;4674,69000000;4713,04000000
30/01/2025;420;A;RWF;0,00419200;0,00427600;1379,90000000;1407,50000000
30/01/2025;425;A;CHF;6,50070000;6,50560000;0,90700000;0,90760000
30/01/2025;440;A;HTG;0,04492000;0,04531000;130,21690000;131,35610000
30/01/2025;450;A;PYG;0,00074760;0,00074880;7879,70000000;7892,17000000
30/01/2025;460;A;UAH;0,14090000;0,14130000;41,77000000;41,87000000
30/01/2025;470;A;JPY;0,03827000;0,03828000;154,14000000;154,15000000
30/01/2025;482;A;GEL;2,03660000;2,08280000;2,83300000;2,89700000
30/01/2025;490;A;ALL;0,06109000;0,06175000;95,55000000;96,58000000
30/01/2025;495;A;HNL;0,23140000;0,23190000;25,44890000;25,50000000
30/01/2025;500;A;SLL;0,00025760;0,00026010;22683,00000000;22908,00000000
30/01/2025;503;A;MDL;0,31820000;0,32000000;18,44000000;18,54000000
30/01/2025;506;A;RON;1,23620000;1,23700000;4,77020000;4,77250000
30/01/2025;510;A;BGN;3,14530000;3,14650000;1,87530000;1,87580000
30/01/2025;530;B;GIP;7,33670000;7,34330000;1,24350000;1,24450000
30/01/2025;535;A;EGP;0,11730000;0,11760000;50,18000000;50,28000000
30/01/2025;540;B;GBP;7,35550000;7,35690000;1,24670000;1,24680000
30/01/2025;545;B;FKP;7,33670000;7,34330000;1,24350000;1,24450000
30/01/2025;560;A;LBP;0,00006580;0,00006590;89500,00000000;89600,00000000
30/01/2025;570;B;SHP;7,34960000;7,35630000;1,24570000;1,24670000
30/01/2025;575;A;SYP;0,00045350;0,00045390;13000,00000000;13010,00000000
30/01/2025;585;A;SZL;0,31930000;0,32020000;18,42980000;18,47780000
30/01/2025;603;A;LSL;0,31970000;0,31980000;18,45110000;18,45400000
30/01/2025;608;A;TMT;1,68350000;1,68840000;3,49470000;3,50470000
30/01/2025;622;A;MZN;0,09142000;0,09326000;63,27000000;64,54000000
30/01/2025;625;A;ERN;0,38940000;0,39340000;15,00000000;15,15000000
30/01/2025;630;A;NGN;0,00393300;0,00393900;1498,00000000;1500,00000000
30/01/2025;635;A;AOA;0,00634200;0,00647000;912,00000000;930,24000000
30/01/2025;640;A;TWD;0,17970000;0,17980000;32,82100000;32,83900000
30/01/2025;642;A;TRY;0,16490000;0,16490000;35,77260000;35,77960000
30/01/2025;660;A;PEN;1,58670000;1,58900000;3,71350000;3,71850000
30/01/2025;665;A;BTN;0,06809000;0,06819000;86,53800000;86,64700000
30/01/2025;670;A;MRO;0,01643000;0,01657000;356,00000000;359,00000000
30/01/2025;671;A;MRU;0,14820000;0,14850000;39,72400000;39,80400000
30/01/2025;680;B;TOP;2,38420000;2,53190000;0,40410000;0,42910000
30/01/2025;685;A;MOP;0,73410000;0,73530000;8,02500000;8,03700000
30/01/2025;706;A;ARS;0,00560600;0,00561200;1051,50000000;1052,50000000
30/01/2025;715;A;CLP;0,00599100;0,00599700;983,90000000;984,90000000
30/01/2025;720;A;COP;0,00141500;0,00141600;4167,88000000;4170,88000000
30/01/2025;721;B;COU;0,52630000;0,52630000;0,08920000;0,08920000
30/01/2025;725;A;CUP;0,24580000;0,24590000;24,00000000;24,00000000
30/01/2025;730;A;DOP;0,09521000;0,09580000;61,59000000;61,97000000
30/01/2025;735;A;PHP;0,10110000;0,10120000;58,31600000;58,33600000
30/01/2025;741;A;MXN;0,28900000;0,28900000;20,41420000;20,41830000
30/01/2025;745;A;UYU;0,13630000;0,13640000;43,26000000;43,29000000
30/01/2025;755;B;BWP;0,42480000;0,42900000;0,07200000;0,07270000
30/01/2025;760;A;MWK;0,00337100;0,00343700;1717,02000000;1750,32000000
30/01/2025;766;A;ZMW;0,21070000;0,21110000;27,95000000;28,00000000
30/01/2025;770;A;GTQ;0,76180000;0,76380000;7,72500000;7,74500000
30/01/2025;775;A;MMK;0,00280100;0,00281800;2093,70000000;2106,30000000
30/01/2025;778;B;PGK;1,42720000;1,47160000;0,24190000;0,24940000
30/01/2025;780;A;LAK;0,00026980;0,00027270;21641,00000000;21871,00000000
30/01/2025;785;A;ZAR;0,31960000;0,31980000;18,45070000;18,45840000
30/01/2025;795;A;CNY;0,81360000;0,81380000;7,25070000;7,25200000
30/01/2025;796;A;CNH;0,81170000;0,81180000;7,26840000;7,26880000
30/01/2025;800;A;QAR;1,61810000;1,61870000;3,64530000;3,64630000
30/01/2025;805;A;OMR;15,32070000;15,33020000;0,38490000;0,38510000
30/01/2025;810;A;YER;0,02369000;0,02374000;248,50000000;249,00000000
30/01/2025;815;A;IRR;0,00014050;0,00014050;42000,00000000;42005,00000000
30/01/2025;820;A;SAR;1,57280000;1,57310000;3,75100000;3,75120000
30/01/2025;825;A;KHR;0,00146300;0,00147000;4014,00000000;4034,00000000
30/01/2025;828;A;MYR;1,34150000;1,34470000;4,38800000;4,39800000
30/01/2025;830;A;RUB;0,05999000;0,06000000;98,34550000;98,35450000
30/01/2025;831;A;BYN;1,79930000;1,80660000;3,26610000;3,27910000
30/01/2025;835;A;TJS;0,53880000;0,54380000;10,85000000;10,95000000
30/01/2025;840;A;MUR;0,12680000;0,12760000;46,24000000;46,54000000
30/01/2025;845;A;NPR;0,04256000;0,04257000;138,60000000;138,62000000
30/01/2025;850;A;SCR;0,41160000;0,41170000;14,33240000;14,33280000
30/01/2025;855;A;LKR;0,01982000;0,01984000;297,40000000;297,70000000
30/01/2025;860;A;INR;0,06812000;0,06817000;86,55100000;86,60600000
30/01/2025;865;A;IDR;0,00036270;0,00036300;16255,00000000;16265,00000000
30/01/2025;870;A;MVR;0,38060000;0,38270000;15,42000000;15,50000000
30/01/2025;875;A;PKR;0,02115000;0,02116000;278,90000000;279,00000000
30/01/2025;880;A;ILS;1,64790000;1,64880000;3,57870000;3,58040000
30/01/2025;892;A;KGS;0,06743000;0,06747000;87,45000000;87,50430000
30/01/2025;893;A;UZS;0,00045520;0,00045560;12952,01000000;12962,01000000
30/01/2025;905;A;BDT;0,04836000;0,04841000;121,90000000;122,00000000
30/01/2025;912;B;WST;2,02310000;2,15310000;0,34290000;0,36490000
30/01/2025;913;A;KZT;0,01137000;0,01138000;518,45000000;519,00000000
30/01/2025;915;A;MNT;0,00170900;0,00171200;3447,00000000;3453,00000000
30/01/2025;920;A;VUV;0,04797000;0,05087000;116,00000000;123,00000000
30/01/2025;930;A;KRW;0,00409200;0,00409400;1441,44000000;1441,91000000
30/01/2025;946;A;TZS;0,00230500;0,00234200;2520,00000000;2560,00000000
30/01/2025;950;A;KES;0,04561000;0,04579000;128,85000000;129,35000000
30/01/2025;955;A;UGX;0,00159900;0,00160300;3680,00000000;3690,00000000
30/01/2025;960;A;SOS;0,01026000;0,01039000;568,00000000;575,00000000
30/01/2025;975;A;PLN;1,46460000;1,46530000;4,02690000;4,02850000
30/01/2025;978;B;EUR;6,15430000;6,15550000;1,04310000;1,04320000
30/01/2025;998;A;XAU;530,57550000;530,62950000;0,01112000;0,01112000
